url,titre,entreprise,date_publication,region,ville,contrat,experience,niveau_etude,competences_cles,skills_list,experience_cat,annee,mois
https://www.emploi.ma/offre-emploi-maroc/agent-administratif-logistique-parc-automobile-casablanca-9278614,Agent Administratif Logistique Parc Automobile - Casablanca,TECTRA CASA BOURGOGNE – RECRUTEMENT,2026-03-16,Casablanca-Mohammedia,Casablanca,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Comptabilité - Finance - Gestion - Comptabilité,"['Comptabilité', 'Finance', 'Gestion', 'Comptabilité']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/community-manager-chargee-administrative-rabat-9248904,Community Manager et Chargée Administrative - Rabat,JOB CONNECT,2026-02-27,Rabat-Salé-Kénitra,Rabat,CDI,Expérience entre 2 ans et 5 ans,Bac+3 - Bac+4,Communication Digitale - Community Management - Communication,"['Communication Digitale', 'Community Management', 'Communication']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/gestionnaire-administratif-casablanca-9257363,Gestionnaire Administratif - Casablanca,GROUPE MCE,2026-03-07,Casablanca-Mohammedia,Casablanca,Intérim,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Bac+3 - Bac+4 - Bac+5 et plus,Administration - Secrétariat - Administration du Personnel - Formation - Assistanat - Pack Office - Gestion Administrative - Support - Dossiers - Gestion de la Paie - Dossiers Administratifs,"['Administration', 'Secrétariat', 'Administration du Personnel', 'Formation', 'Assistanat', 'Pack Office', 'Gestion Administrative', 'Support', 'Dossiers', 'Gestion de la Paie', 'Dossiers Administratifs']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/chef-equipe-maintenance-mohammedia-8994007,Chef D'Équipe Maintenance - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Production - Maintenance Industrielle - Maintenance Préventive - Qualité - Maintenance,"['Production', 'Maintenance Industrielle', 'Maintenance Préventive', 'Qualité', 'Maintenance']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/charge-portefeuille-afourer-9217977,Chargé de Portefeuille - Afourer,FONDATION ARRAWAJ,2026-02-05,Béni Mellal-Khénifra,Afourer,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Comptabilité - Recouvrement - Finance - Gestion,"['Comptabilité', 'Recouvrement', 'Finance', 'Gestion']",Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/technicien-maintenance-injection-settat-9250248,Technicien de Maintenance d’Injection - Settat,TECTRA BERRECHID,2026-02-28,Settat,Settat,Intérim,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Qualification avant bac - Bac - Bac+1 - Bac+2 - Bac+3,Injection Plastique - Injection - Qualité - Maintenance Industrielle - Machines - Maintenance - Production - Maintenance Préventive - Électromécanique - Amélioration Continue,"['Injection Plastique', 'Injection', 'Qualité', 'Maintenance Industrielle', 'Machines', 'Maintenance', 'Production', 'Maintenance Préventive', 'Électromécanique', 'Amélioration Continue']",Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/commercial-casablanca-9228441,Commercial - Casablanca,GROUPE MCE,2026-02-12,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Négociation - Prospection,"['Négociation', 'Prospection']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/conseillerere-education-ressources-pedagogiques-beni-mellal-9260160,Conseiller(ère) Éducation et Ressources Pédagogiques - Béni Mellal,CALLIOPE,2026-03-10,Béni Mellal-Khénifra,Béni Mellal,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Vente,['Vente'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/technicien-maintenance-industrielle-casablanca-9207435,Technicien de Maintenance Industrielle - Casablanca,TECTRA RECRUTEMENT MAROC,2026-01-28,Casablanca-Mohammedia,Casablanca,CDI - CDD - Intérim,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Bac+2,Maintenance Industrielle - Maintenance Préventive - Machines - Qualité - Maintenance - Amélioration Continue,"['Maintenance Industrielle', 'Maintenance Préventive', 'Machines', 'Qualité', 'Maintenance', 'Amélioration Continue']",Débutant,2026,1
https://www.emploi.ma/offre-emploi-maroc/technicien-maintenance-casablanca-9126555,Technicien Maintenance - Casablanca,INGELEC,2026-01-29,Casablanca-Mohammedia,Casablanca,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Maintenance - Fabrication Mécanique - Qualité,"['Maintenance', 'Fabrication Mécanique', 'Qualité']",Débutant,2026,1
https://www.emploi.ma/offre-emploi-maroc/agent-polyvalent-casablanca-rabat-nouasseur-9279050,Agent Polyvalent - Casablanca - Rabat - Nouasseur,ATLAS MULTISERVICES,2026-03-16,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma,Casablanca,CDI,Non spécifié,Bac+2 - Bac+3,Comptabilité - Gestion - Vente - Finance,"['Comptabilité', 'Gestion', 'Vente', 'Finance']",Non spécifié,2026,3
https://www.emploi.ma/offre-emploi-maroc/chef-rang-marrakech-9212514,Chef de Rang - Marrakech,TECTRA MARRAKECH – HÔTELLERIE,2026-01-31,Marrakech-Safi,Marrakech,CDI - CDD - Intérim,Expérience entre 2 ans et 5 ans,Bac+2,Accueil - Management - Restauration - Tourisme - Hôtellerie - Service - art de table - Gastronomie - Secteur Hôtelier - Sécurité - Management de la Restauration - Gestion - Cuisine - Accueil,"['Accueil', 'Management', 'Restauration', 'Tourisme', 'Hôtellerie', 'Service', 'art de table', 'Gastronomie', 'Secteur Hôtelier', 'Sécurité', 'Management de la Restauration', 'Gestion', 'Cuisine', 'Accueil']",Junior (2-5 ans),2026,1
https://www.emploi.ma/offre-emploi-maroc/support-it-casablanca-9228758,Support IT - Casablanca,GROUPE MCE,2026-02-12,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/responsable-usine-mohammedia-8994044,Responsable Usine - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Manufacturing - Amélioration Continue - Énergie - Production - Maintenance - Normes de Qualité - Processus - Production Industrielle - Lean Manufacturing - Maintenance Préventive - Six Sigma - Qualité,"['Manufacturing', 'Amélioration Continue', 'Énergie', 'Production', 'Maintenance', 'Normes de Qualité', 'Processus', 'Production Industrielle', 'Lean Manufacturing', 'Maintenance Préventive', 'Six Sigma', 'Qualité']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/charge-logistique-hf-casablanca-9274114,Chargé Logistique (H/F) - Casablanca,TECTRA,2026-03-12,Casablanca-Mohammedia,Casablanca,Intérim,Non spécifié,Bac+3 - Bac+4 - Bac+5 et plus,Opérations Logistiques - Stocks - Distribution - Stockage - Transport,"['Opérations Logistiques', 'Stocks', 'Distribution', 'Stockage', 'Transport']",Non spécifié,2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-methodes-mohammedia-8994065,Responsable Méthodes - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Qualité - SMED - Processus - Procédés - Manufacturing - Lean Manufacturing - Amélioration Continue - Productivité - Maintenance - Production,"['Qualité', 'SMED', 'Processus', 'Procédés', 'Manufacturing', 'Lean Manufacturing', 'Amélioration Continue', 'Productivité', 'Maintenance', 'Production']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/charge-recrutement-hf-junior-nouaceur-9241899,Chargé Recrutement H/F Junior - Nouaceur,TECTRA CASA BOURGOGNE – RECRUTEMENT,2026-02-21,Casablanca-Mohammedia,Nouaceur,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Recrutement - Finance - Comptabilité - Formation - Gestion - Administration du Personnel,"['Recrutement', 'Finance', 'Comptabilité', 'Formation', 'Gestion', 'Administration du Personnel']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/chargee-qualite-ain-harrouda-9275316,Chargé(e) de Qualité - Ain Harrouda,TECTRA,2026-03-13,Casablanca-Mohammedia,Ain Harrouda,Intérim,Expérience entre 2 ans et 5 ans,Bac+5 et plus,Processus - Maintenance - Production - Management de la Qualité - Qualité - Référentiel ISO,"['Processus', 'Maintenance', 'Production', 'Management de la Qualité', 'Qualité', 'Référentiel ISO']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/adjoint-shift-magasin-vente-tanger-9252484,Adjoint Shift Magasin de Vente - Tanger,Non spécifié,2026-03-03,Tanger-Tétouan-Al Hoceïma,Tanger,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac - Bac+1 - Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Vente,['Vente'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/associate-labelling-hub-manager-casablanca-9265436,Associate Labelling Hub Manager - Casablanca,TECTRA CASA TERTIAIRE – RECRUTEMENT,2026-03-14,Casablanca-Mohammedia,Casablanca,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Santé - Médecine - Industrie Pharmaceutique,"['Santé', 'Médecine', 'Industrie Pharmaceutique']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/chargee-integration-mohammedia-9108995,Chargé(e) D’Intégration - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Secrétariat - Gestion Administrative - Dossiers - Dossiers Administratifs - Fiches - Assistanat - Accompagnement,"['Secrétariat', 'Gestion Administrative', 'Dossiers', 'Dossiers Administratifs', 'Fiches', 'Assistanat', 'Accompagnement']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/assistante-administrative-rabat-9251099,Assistante Administrative - Rabat,INNOV ENGINEERING CONSULTING,2026-03-03,Rabat-Salé-Kénitra,Rabat,CDI,Non spécifié,Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Non spécifié,2026,3
https://www.emploi.ma/offre-emploi-maroc/coordinatrice-commerciale-administrative-casablanca-9255509,Coordinatrice Commerciale et Administrative - Casablanca,CPSQ,2026-03-18,Casablanca-Mohammedia,Casablanca,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Bac+3 - Bac+4,Prospection Commerciale - Organisation Administrative - Communication Téléphonique - Classement des Dossiers - Suivi Administratif - Suivi Commercial - EXCEL - Actions Marketing - Secrétariat - Marketing - Archivage - Vente - Assistanat - Dossiers - Communication - Prospection Téléphonique - Marketing Digital - Prospection,"['Prospection Commerciale', 'Organisation Administrative', 'Communication Téléphonique', 'Classement des Dossiers', 'Suivi Administratif', 'Suivi Commercial', 'EXCEL', 'Actions Marketing', 'Secrétariat', 'Marketing', 'Archivage', 'Vente', 'Assistanat', 'Dossiers', 'Communication', 'Prospection Téléphonique', 'Marketing Digital', 'Prospection']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/vendeur-temara-8864674,Vendeur - Temara,Non spécifié,2026-03-13,Rabat-Salé-Kénitra,Temara,CDD,"Etudiant, jeune diplômé - Débutant < 2 ans - Expérience entre 2 ans et 5 ans",Bac+1 - Bac+2 - Bac+3,Vente,['Vente'],Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/assistante-direction-casablanca-9133057,Assistante de Direction - Casablanca,PROFILS RECRUTEMENT,2026-02-13,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Assistanat - Secrétariat,"['Assistanat', 'Secrétariat']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/chef-produit-hf-casablanca-9250418,Chef de Produit (H/F) - Secteur de La Grande Distribution - Casablanca,MARJANE MARKET,2026-03-18,Casablanca-Mohammedia,Casablanca,CDI,Non spécifié,Bac+5 et plus,Communication - Marketing - Merchandising,"['Communication', 'Marketing', 'Merchandising']",Non spécifié,2026,3
https://www.emploi.ma/offre-emploi-maroc/chargee-ressources-humaines-meknes-9237783,Chargé(e) Ressources Humaines - Meknès,SOMACOS,2026-02-18,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,Meknès,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Administration RH - Gestion de la Paie - Formation - Processus de Recrutement - Recrutement - Administration RH - Suivi Administratif,"['Administration RH', 'Gestion de la Paie', 'Formation', 'Processus de Recrutement', 'Recrutement', 'Administration RH', 'Suivi Administratif']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/gestionnaire-paie-mohammedia-9030490,Gestionnaire de Paie - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/facturiercaissier-mohammedia-9206788,Facturier/Caissier - Mohammedia,TECTRA,2026-03-05,Casablanca-Mohammedia,Mohammedia,Intérim,Non spécifié,Bac+2,Comptabilité - Finance - Gestion,"['Comptabilité', 'Finance', 'Gestion']",Non spécifié,2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-chr-fruits-legumes-casablanca-9226836,Responsable CHR Fruits et Légumes - Casablanca,IZIRY,2026-02-11,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Prospection - Négociation Commerciale - Vente - Facturation - CRM - Négociation - Gestion de Portefeuille - Distribution - Transport - Développement Commercial - Techniques de Vente,"['Prospection', 'Négociation Commerciale', 'Vente', 'Facturation', 'CRM', 'Négociation', 'Gestion de Portefeuille', 'Distribution', 'Transport', 'Développement Commercial', 'Techniques de Vente']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/agent-hygiene-casablanca-9280068,Agent d'Hygiène - Casablanca,TECTRA AGENCE AIN SBAA,2026-03-17,Casablanca-Mohammedia,Casablanca,Intérim,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Qualification avant bac - Bac - Bac+1 - Bac+2,Sécurité - Entretien - Nettoyage - Maintenance,"['Sécurité', 'Entretien', 'Nettoyage', 'Maintenance']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/comptable-hf-casablanca-9253669,Comptable (H/F) - Casablanca,Non spécifié,2026-03-04,Casablanca-Mohammedia,Casablanca,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans,Bac+2 - Bac+3,Comptabilité - Finance - Fiscalité - Gestion - Audit - Banque - Facturation - Analyse Comptable - Bilan Comptable - Audit Comptable - Comptabilité,"['Comptabilité', 'Finance', 'Fiscalité', 'Gestion', 'Audit', 'Banque', 'Facturation', 'Analyse Comptable', 'Bilan Comptable', 'Audit Comptable', 'Comptabilité']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/assistant-juridique-mohammedia-9052244,Assistant Juridique - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/caissiere-receptionniste-interim-casablanca-9221387,Caissière Réceptionniste en Intérim - Casablanca,TECTRA CASA BOURGOGNE – RECRUTEMENT,2026-02-07,Casablanca-Mohammedia,Casablanca,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Gestion - Facturation - Comptabilité - Finance,"['Gestion', 'Facturation', 'Comptabilité', 'Finance']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/assistante-administrative-club-sportif-rabat-9209049,Assistante Administrative – Club Sportif - Rabat,JOB CONNECT,2026-01-29,Rabat-Salé-Kénitra,Rabat,CDD,Expérience entre 2 ans et 5 ans,Bac+2 - Bac+3,Dossiers - Gestion Administrative - Dossiers Administratifs - WORD - Assistanat - Documents Administratifs - Administration,"['Dossiers', 'Gestion Administrative', 'Dossiers Administratifs', 'WORD', 'Assistanat', 'Documents Administratifs', 'Administration']",Junior (2-5 ans),2026,1
https://www.emploi.ma/offre-emploi-maroc/responsable-paie-chtouka-ait-baha-9157603,Responsable de Paie - Chtouka Ait Baha,QUALITY TOMATO MOROCCO,2026-03-04,Agadir,Chtouka Ait Baha,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Payroll Management - Gestion de la Paie - Formation - Administration du Personnel,"['Payroll Management', 'Gestion de la Paie', 'Formation', 'Administration du Personnel']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/conducteur-travaux-btp-rabat-9241890,Conducteur de Travaux BTP - Rabat,JOB CONNECT,2026-02-21,Rabat-Salé-Kénitra,Rabat,CDI - CDD - Intérim,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,BTP - Expertise Technique,"['BTP', 'Expertise Technique']",Confirmé (5-10 ans),2026,2
